grid_id,acronym
grid.421836.a,SBBG
grid.421842.9,DTCC
grid.421847.c,MVO
grid.421872.a,SBY
grid.421881.6,FEMA
grid.421890.6,GRF
grid.421900.e,SBWWI
grid.421919.6,BCDP
grid.421919.6,ABCD
grid.421921.d,SAA
grid.421921.d,SAR
grid.421923.f,USBC
grid.421927.b,USDTL
grid.421934.9,ARC
grid.421944.e,ADAS
grid.421947.d,HMG
grid.421949.3,SCI
grid.421962.a,IMM
grid.421965.d,SSI
grid.421969.1,MRF
grid.421974.d,UBI
grid.421975.c,UEF
grid.421976.f,SWRI
grid.421981.7,MU-JHU
grid.421992.5,SSI
grid.421994.3,SiS
grid.422004.0,SEPA
grid.422006.2,WInnF
grid.422008.c,SNH
grid.422011.4,SEA
grid.422021.7,MOSI
grid.422024.2,MTWYTLC
grid.422037.0,MBK
grid.422069.b,VANJHCS
grid.422072.1,VDACS
grid.422073.0,SRF
grid.422104.1,VBL
grid.422108.d,MMA
grid.422111.5,VEF
grid.422125.2,SCAN
grid.422126.1,CTW
grid.422126.1,SW
grid.422128.f,SETI
grid.422130.6,AFENET
grid.422136.0,SCS
grid.422140.1,NACME
grid.422141.0,NAHH
grid.422147.6,NASTAD
grid.422150.0,SIOC
grid.422155.5,NASADAD
grid.422158.8,NABT
grid.422160.3,NAHDO
grid.422165.6,NASBE
grid.422166.5,NAO
grid.422167.4,VCCCD
grid.422180.d,NBGH
grid.422191.d,NCAS
grid.422193.f,HLAA
grid.422198.4,AHS
grid.422200.6,NCSD
grid.422201.7,VANTHCS
grid.422202.4,NCIIA
grid.422204.2,ACT
grid.422205.3,APLA
grid.422206.0,ASCNYC
grid.422207.1,NCQA
grid.422210.7,NCSL
grid.422213.4,A&WMA
grid.422221.5,NCSE
grid.422225.1,YMCA
grid.422232.7,NCEHR
grid.422233.6,NDRI
grid.422236.3,NERO
grid.422239.c,NEH
grid.422240.2,AFN
grid.422242.0,NEHA
grid.422247.5,ACAMP
grid.422249.b,ACCH
grid.422251.2,VON
grid.422252.1,NGS
grid.422254.7,ASN
grid.422257.4,NGA
grid.422264.4,NHF
grid.422268.8,NIESR
grid.422270.1,INSA
grid.422287.9,NMM
grid.422289.7,NMDP
grid.422291.e,NMI
grid.422301.6,BWSCC
grid.422302.5,NMS
grid.422306.1,NNPHI
grid.422307.0,SSEC
grid.422310.6,NOF
grid.422311.7,SAEM
grid.422313.5,SACNAS
grid.422314.2,SAA
grid.422316.0,APA
grid.422319.f,SLB
grid.422321.4,SfN
grid.422322.7,SPR
grid.422323.6,SOPHE
grid.422324.1,SRA
grid.422325.0,NPR
grid.422327.2,SSR
grid.422331.5,NQF
grid.422332.6,SREPCIM
grid.422332.6,SGIM
grid.422333.7,SGP
grid.422335.1,NSC
grid.422336.2,SHPE
grid.422339.d,SOT
grid.422344.7,NTIS
grid.422345.6,NUAG
grid.422347.4,NWF
grid.422354.6,SCWIST
grid.422355.7,NAHC
grid.422356.4,MCH
grid.422357.5,SAF
grid.422359.b,NARA
grid.422363.2,NAPHSIS
grid.422366.7,NCIMS
grid.422367.6,NICHQ
grid.422371.1,MfN
grid.422381.e,SCHAC
grid.422382.d,SCRA
grid.422385.a,NDOH
grid.422392.c,AAAP
grid.422396.8,SEARHC
grid.422397.9,VoSNL
grid.422402.2,AASLD
grid.422403.3,VNSNY
grid.422404.4,AABB
grid.422407.7,AAES
grid.422409.9,AAI
grid.422410.1,AAVSO
grid.422411.0,NCCPE
grid.422412.3,SAAF
grid.422414.5,AAPM
grid.422418.9,ASCC
grid.422418.9,ACS
grid.422420.2,ACerS
grid.422422.0,ACMG
grid.422425.7,ACPM
grid.422428.a,ACR
grid.422430.3,ACLS
grid.422431.2,ACE
grid.422434.7,AEA
grid.422437.4,AERA
grid.422442.6,NEES
grid.422443.7,VIP
grid.422446.2,SCADP
grid.422447.3,SCIRE
grid.422448.c,AIC
grid.422451.4,SNHD
grid.422454.1,SREB
grid.422455.0,VOALA
grid.422463.5,AIHEC
grid.422464.2,AISES
grid.422465.3,AIA
grid.422466.0,AIAS
grid.422467.1,AIChE
grid.422481.9,SSG
grid.422485.d,AMIA
grid.422488.0,ANA
grid.422491.8,AOTA
grid.422493.a,APS
grid.422496.f,APSA
grid.422497.e,APF
grid.422501.0,ARMA
grid.422516.6,ASBMB
grid.422519.9,DSHS
grid.422522.1,ASBMR
grid.422523.0,ASC
grid.422524.7,ASN
grid.422526.5,ASPET
grid.422533.1,SPJC
grid.422533.1,SPC
grid.422534.6,ASAM
grid.422537.5,ASA
grid.422538.a,ASH
grid.422540.5,ASHG
grid.422541.4,ASIL
grid.422542.7,ASN
grid.422543.6,ASPB
grid.422547.2,ASN
grid.422550.4,NSI
grid.422553.7,SBA
grid.422554.0,ASPEN
grid.422557.3,ASHA
grid.422565.2,ATS
grid.422567.0,NAREC
grid.422568.f,NBCC
grid.422572.4,NEF
grid.422574.2,NEBHE
grid.422576.0,AUA
grid.422580.9,STAND
grid.422581.8,DHS
grid.422582.b,SSTAR
grid.422585.c,NMAS
grid.422588.1,NMC
grid.422589.0,DPBH
grid.422590.8,SSTI
grid.422592.a,NMR
grid.422596.e,WIT
grid.422599.1,WEPAN
grid.422601.3,NNCC
grid.422608.a,ALS
grid.422611.2,NWL
grid.422616.5,HHC
grid.422617.4,NYCDOE
grid.422619.a,WVHTC
grid.422622.2,WVSOM
grid.422624.4,WICHE
grid.422626.6,OMRDD
grid.422628.8,OASAS
grid.422632.3,NYSBC
grid.422648.e,CNA
grid.422654.3,DHHS
grid.422655.2,NHS
grid.422664.0,SAS
grid.422666.2,SPUSA
grid.422668.c,SAF
grid.422670.5,NCK
grid.422681.b,WSCI
grid.422685.f,AHVLA
grid.422685.f,APHA
grid.422686.c,ABI
grid.422689.3,ABA
grid.422701.2,AT
grid.422702.1,NMFS
grid.422703.0,NESDIS
grid.422705.6,WWU
grid.422706.5,PMEL
grid.422712.0,APDP
grid.422731.1,NAACCR
grid.422737.7,NAPCRG
grid.422739.9,NAVBO
grid.422748.f,NCAS
grid.422762.7,TCC
grid.422765.0,ACSA
grid.422766.3,NCSEAA
grid.422768.d,NCPA
grid.422769.c,AGTC
grid.422770.4,AGL
grid.422773.7,WTRI
grid.422784.f,NCDEQ
grid.422784.f,NCDENR
grid.422787.c,NDSCS
grid.422793.9,TTC
grid.422796.c,NIC
grid.422802.e,NJCRI
grid.422810.d,NAIT
grid.422814.9,MSU
grid.422820.e,NICASA
grid.422823.d,NORA
grid.422837.8,NPAIHB
grid.422844.c,ARCUS
grid.422847.f,ACES
grid.422865.f,AZGS
grid.422868.2,KSC
grid.422874.f,AAS
grid.422875.e,NSCC
grid.422880.4,YNHHS
grid.422889.d,TÉLUQ
grid.422915.9,YRITWC
grid.422919.5,YKHC
grid.422920.f,TLU
grid.422925.a,APIAHF
grid.422926.9,AARS
grid.422933.d,ACC
grid.422942.b,NDA
grid.422943.a,TASO
grid.422949.0,IMPACTA
grid.422950.8,AGCI
grid.422952.a,CSWR
grid.422954.c,NRI
grid.422961.a,APHL
grid.422965.e,AIR
grid.422968.3,ASL
grid.422969.2,AWM
grid.422970.a,AWIS
grid.422974.e,ACFAS
grid.422978.2,ABAG
grid.422979.3,ACPO
grid.422980.5,AFDO
grid.422982.7,AMCHP
grid.422983.6,ASTHO
grid.422988.d,AAPCHO
grid.422990.4,AOEC
grid.422996.2,ASP
grid.422998.c,NSCA
grid.423004.1,TOS
grid.423015.1,ADRIQ
grid.423017.3,OCLC
grid.423022.5,NOS
grid.423024.3,ESRL
grid.423025.2,OAR
grid.423033.5,NCCOS
grid.423054.4,PSA
grid.423058.8,ATSE
grid.423059.9,ACOLA
grid.423064.7,AINSE
grid.423083.e,NBWHP
grid.423096.a,ERI
grid.423103.7,BSI
grid.423114.1,ONS
grid.423115.0,IPSL
grid.423123.5,OAN
grid.423125.3,PPP
grid.423126.0,NTI
grid.423128.e,OHTN
grid.423135.2,PTEI
grid.423138.f,PSI
grid.423145.5,BRIT
grid.423147.7,BSA
grid.423167.5,BMSC
grid.423173.0,POF
grid.423174.7,WIFO
grid.423187.b,OCBF
grid.423195.8,BFI
grid.423196.b,BTO
grid.423199.4,PFSLD
grid.423202.5,PRA
grid.423204.3,PRI
grid.423206.1,BC CAHS
grid.423217.1,OHA
grid.423223.6,BBL
grid.423224.1,PSI
grid.423238.c,PCA
grid.423242.1,BCPWA
grid.423243.0,OEA
grid.423243.0,OAS
grid.423248.b,CACHE
grid.423253.1,CABE
grid.423256.4,OWLS
grid.423260.1,PAMI
grid.423277.7,BLSC
grid.423288.7,VAR
grid.423291.f,OIF
grid.423303.5,CFHC
grid.423307.1,CRIHB
grid.423308.e,BIPAI
grid.423310.7,PwC
grid.423315.2,ODI
grid.423328.c,CCDC
grid.423332.7,PAN
grid.423342.0,CU
grid.423343.1,PREL
grid.423357.4,SCS
grid.423357.4,CAS
grid.423358.b,PSL
grid.423359.a,CATIE
grid.423361.1,CAG
grid.423366.6,ACP
grid.423366.6,CAP
grid.423368.8,CAPO
grid.423375.4,CCAC
grid.423377.6,CON-RCO
grid.423378.9,SCP
grid.423379.8,DOJ
grid.423381.f,PRF
grid.423385.b,PET
grid.423391.e,BRINM
grid.423392.d,BRM
grid.423398.7,CAM
grid.423402.3,CPIA
grid.423403.2,DAFF
grid.423405.4,ROPOS
grid.423418.8,ASSM
grid.423424.7,PCH
grid.423425.6,NPETE
grid.423425.6,PETE
grid.423426.5,PAGSE
grid.423462.5,CARE
grid.423469.e,PAS
grid.423479.f,CEFRIEL
grid.423481.8,CEIT
grid.423483.a,PHA
grid.423487.e,IBSS
grid.423490.8,TIPS RAS
grid.423495.d,CENIA
grid.423498.0,ADENE
grid.423501.1,PHTV
grid.423502.2,CRES
grid.423503.3,CERETETH
grid.423506.6,CSD
grid.423509.9,PHA
grid.423514.5,CENTIV
grid.423517.6,PBA
grid.423518.9,TSAGI
grid.423519.8,CEGB
grid.423520.2,ZAMG
grid.423521.3,TsIAM
grid.423521.3,CIAM
grid.423525.7,CLEPS
grid.423525.7,IEES
grid.423527.5,GIG
grid.423530.3,CIOP
grid.423535.6,CEBELCOR
grid.423541.5,CEDIP
grid.423549.d,PDI
grid.423552.7,CKO
grid.423553.6,FIGHT
grid.423556.3,CEAT
grid.423556.3,DGA TA
grid.423559.c,CERIA
grid.423560.6,PA
grid.423562.4,CER
grid.423563.5,CEAB
grid.423564.2,ASRT
grid.423571.6,CCRS
grid.423571.6,CLS
grid.423578.f,ICID
grid.423579.e,PAGC
grid.423580.8,SEA
grid.423581.9,SHPCA
grid.423582.a,SSM
grid.423584.c,CEVA
grid.423585.d,CEE
grid.423589.1,CEPREMAP
grid.423592.b,RRS
grid.423593.a,COTANCE
grid.423594.d,CEPF
grid.423595.c,CEPF
grid.423597.e,BSA
grid.423598.1,CEPII
grid.423600.3,CEFIC
grid.423603.0,CNRS
grid.423604.7,CSN
grid.423606.5,CONICET
grid.423613.1,ECSITE
grid.423614.6,AITEMIN
grid.423616.4,CRA
grid.423619.b,CETIC
grid.423624.5,AFNOR
grid.423627.6,CEDRE
grid.423628.9,ANRT
grid.423630.0,SEPVE
grid.423633.3,PLOCAN
grid.423634.4,CENIEH
grid.423635.5,PEP
grid.423637.7,CRAG
grid.423638.8,CREAF
grid.423645.2,CREI
grid.423647.0,CRIC
grid.423650.6,CRM
grid.423655.3,CFR
grid.423662.7,ADEC
grid.423664.1,CRIDA
grid.423666.3,CBM
grid.423667.2,C2RMF
grid.423668.d,CSI
grid.423669.c,LIST
grid.423673.7,AVN
grid.423677.3,CODA-CERVA
grid.423678.c,COREP
grid.423679.d,AIRI
grid.423687.c,CITON
grid.423689.2,CVBF
grid.423690.a,CRR
grid.423691.b,BCRC
grid.423693.9,CERTE
grid.423694.e,AIP
grid.423696.c,CVR
grid.423699.3,BRRC
grid.423703.1,VZLU
grid.423705.7,AECMA-STAN
grid.423705.7,ASD STAN
grid.423708.a,CARSA
grid.423715.6,CRIIF
grid.423716.5,IMOP
grid.423718.b,AIA
grid.423719.a,CEESAR
grid.423724.4,COOSS
grid.423726.6,CEBTP
grid.423733.2,ANDRA
grid.423734.5,BLE
grid.423739.8,CEDARE
grid.423740.6,CIES
grid.423741.7,CLS
grid.423746.0,ATO
grid.423747.1,CERTH
grid.423749.f,CSSC
grid.423753.4,ANI
grid.423755.2,AMA
grid.423756.1,CSIR
grid.423757.0,CCLRC
grid.423759.e,CIMNE
grid.423760.4,AREAM
grid.423763.7,CIHEAM
grid.423765.1,ASDE
grid.423766.2,ICRFC
grid.423769.d,CIRDES
grid.423770.5,CPB
grid.423771.4,CITEPA
grid.423774.1,FGM-AMOR
grid.423775.0,ATAC
grid.423776.3,SAT
grid.423777.2,CNRM
grid.423778.d,AgID
grid.423781.b,CIC
grid.423782.8,ISPRA
grid.423783.9,ARPA
grid.423784.e,ASI
grid.423788.2,CNRST
grid.423793.8,CSTB
grid.423797.c,F-CRIN
grid.423801.c,HGK
grid.423804.9,CETEHOR
grid.423805.8,CETIAT
grid.423811.d,CSELT
grid.423812.e,AU
grid.423814.8,AFBI
grid.423816.a,ABI
grid.423818.4,IIM
grid.423822.d,CTFC
grid.423823.c,CRA-W
grid.423824.b,CC
grid.423825.a,CBE
grid.423829.6,CEMFI
grid.423837.9,FCBA
grid.423840.9,CTC
grid.423842.b,CTIB
grid.423846.f,CETIOM
grid.423852.a,CEDEX
grid.423854.c,ARA
grid.423856.e,STIB-MIVB
grid.423858.0,CURE
grid.423860.b,CESIS
grid.423861.a,AITEMIN
grid.423871.b,PUE
grid.423875.f,CRMPA
grid.423877.d,CEM
grid.423878.2,CMCC
grid.423879.3,MAIB
grid.423879.3,IAM
grid.423881.4,CGS
grid.423885.0,KORA
grid.423887.2,CREAF
grid.423890.4,ATC
grid.423892.6,CMI
grid.423899.d,DOMMRS
grid.423902.e,AMEA
grid.423902.e,ANAS
grid.423903.f,TYA
grid.423904.8,CNIG
grid.423905.9,DICP
grid.423908.4,CENSA
grid.423912.f,CRP
grid.423913.e,CRPA
grid.423916.b,LdA
grid.423917.a,CTCP
grid.423920.e,CTIC
grid.423921.f,IMET RAS
grid.423921.f,IMET
grid.423922.c,CITEVE
grid.423923.d,CETMAR
grid.423924.a,CENTROCOT
grid.423928.6,CIP
grid.423929.7,CBK
grid.423929.7,SRC PAS
grid.423930.f,CBMiM PAN
grid.423931.e,DEMA
grid.423932.d,CTO
grid.423934.b,CERVA
grid.423934.b,VAR
grid.423934.b,CODA
grid.423937.8,DHI
grid.423939.6,SPIE
grid.423940.8,IOW
grid.423946.e,BAPCO
grid.423950.9,CESI
grid.423953.a,CESNET
grid.423955.c,CESS
grid.423957.e,CETAQUA
grid.423962.8,DTI
grid.423964.e,CFDT
grid.423977.c,BADW
grid.423980.4,CCI
grid.423981.5,CdF
grid.423983.7,CCIP
grid.423984.0,BERC
grid.423985.1,DONG
grid.423986.2,BCBL
grid.423987.3,DANTE
grid.423989.d,VNIGRI
grid.424000.2,CEST
grid.424008.a,IMI
grid.424014.7,BBRI
grid.424015.6,BELSPO
grid.424018.b,MIIT
grid.424020.0,MOST
grid.424021.1,AE
grid.424023.3,IAP
grid.424027.7,CMI
grid.424034.5,DBFZ
grid.424039.8,CINES
grid.424044.2,AMRA
grid.424053.4,CUTEC
grid.424057.0,BVG
grid.424060.4,BFH
grid.424060.4,BUAS
grid.424064.0,CSA
grid.424065.1,BNI
grid.424083.9,BHP
grid.424084.e,CISL
grid.424087.d,ACTA
grid.424091.a,CoRI
grid.424107.4,COMETA
grid.424109.a,DST
grid.424112.0,CONICYT
grid.424115.7,COSTIC
grid.424126.7,BIU
grid.424140.7,CRC
grid.424142.5,CNM
grid.424143.4,CESA
grid.424150.6,DFG
grid.424152.4,AEC
grid.424161.4,GIZ
grid.424162.7,GNS
grid.424163.6,DGUV
grid.424164.1,AEE INTEC
grid.424166.3,CYS
grid.424172.6,DITF
grid.424174.0,DNB
grid.424175.1,CMU
grid.424179.d,RAG AG
grid.424187.c,AARI
grid.424189.2,DVGW
grid.424191.b,DW
grid.424195.f,DAI
grid.424202.2,DIL
grid.424205.5,DHWP
grid.424207.7,NIHCM
grid.424209.9,ITV
grid.424213.2,HHSA
grid.424214.5,DJI
grid.424215.4,DKRZ
grid.424221.3,ARS
grid.424235.6,DEWI
grid.424243.7,BSREC
grid.424247.3,DZNE
grid.424257.2,ERR
grid.424266.0,DGMK
grid.424281.9,AINIA
grid.424283.b,AITEX
grid.424284.c,FDHA
grid.424285.d,AIDICO
grid.424291.8,AIMEN
grid.424294.d,AICIA
grid.424296.f,AIN
grid.424297.e,CTAEX
grid.424298.1,RHI
grid.424299.0,EUT
grid.424301.0,EISCAT
grid.424303.2,AIDO
grid.424307.6,ARIES
grid.424309.8,SIST
grid.424309.8,STIS
grid.424309.8,DWTI
grid.424314.4,HP
grid.424318.8,ACTA
grid.424319.9,DIN
grid.424321.2,ACTIA
grid.424322.1,BIAS
grid.424324.7,IGAMAOT
grid.424325.6,EURADA
grid.424347.2,BSA
grid.424348.d,CFP
grid.424354.0,FTA
grid.424356.2,ICVARF
grid.424361.6,BTTG
grid.424367.0,FIN
grid.424373.5,FKA
grid.424379.f,FSG
grid.424386.f,BSRIA
grid.424388.1,BCI
grid.424392.a,BCCI
grid.424394.c,ELIAMEP
grid.424395.d,BSH
grid.424396.e,EA
grid.424398.0,FCS
grid.424400.6,PEWI
grid.424402.4,BABF
grid.424404.2,IHEID
grid.424405.3,BfG
grid.424406.0,FRS
grid.424414.3,IASMA
grid.424420.4,EASN-TIS
grid.424428.c,UMSICHT
grid.424430.5,BIBB
grid.424435.0,ENAM
grid.424435.0,ENA
grid.424437.2,EMT
grid.424440.2,BMWi
grid.424441.3,ENAC
grid.424444.6,UMA
grid.424445.7,BMLFUW
grid.424446.4,BMWFW
grid.424447.5,ENPC
grid.424450.3,BNetzA
grid.424452.1,FNR
grid.424453.0,ENSICAEN
grid.424454.7,ENSCI
grid.424455.6,ENSCL
grid.424458.b,ENREA
grid.424458.b,ENSEA
grid.424459.a,EnBW
grid.424460.0,ENSMM
grid.424461.1,EA
grid.424462.2,ENSMSE
grid.424463.3,EWN
grid.424466.6,FPB
grid.424468.8,ECB
grid.424469.9,EPHE
grid.424470.1,FNRS
grid.424470.1,NFSR
grid.424483.d,GIG
grid.424489.7,AIMME
grid.424496.9,NW-FVA
grid.424500.7,CCIS
grid.424500.7,GZS
grid.424503.4,FORBA
grid.424508.f,CERA
grid.424515.3,SFI
grid.424518.e,FAW
grid.424520.5,FiBL
grid.424523.6,FEM
grid.424524.1,ZRMK
grid.424539.d,GAEC
grid.424542.1,EVE
grid.424545.6,EAS
grid.424546.5,FVA
grid.424554.6,VBD
grid.424554.6,DST
grid.424559.b,ARSO
grid.424562.3,EPA
grid.424563.2,GRETA
grid.424564.5,FLERR
grid.424564.5,FEHRL
grid.424567.6,ENVIROS
grid.424584.b,ICN2
grid.424585.a,EOS
grid.424586.9,MRI
grid.424588.7,HSG
grid.424602.6,FIELD
grid.424603.7,ISL
grid.424605.1,ISFH
grid.424608.c,FHW
grid.424609.d,IfAG
grid.424611.4,ATB
grid.424612.7,FAMRI
grid.424613.6,ÖGI
grid.424620.6,IUTA
grid.424625.3,ΕΑΒ
grid.424625.3,HAI
grid.424629.f,ERNET
grid.424630.7,NERIT
grid.424630.7,ΝΕΡΙΤ
grid.424631.6,IMB
grid.424636.1,IOW
grid.424642.2,IAF
grid.424645.5,IGN
grid.424648.8,HRS
grid.424650.1,IMP
grid.424653.2,INAT
grid.424657.6,OTE
grid.424660.2,INA
grid.424661.3,INRA
grid.424664.6,HUS
grid.424666.4,INRAT
grid.424669.b,ESTEC
grid.424673.0,FNI
grid.424678.b,FTW
grid.424680.c,INRH
grid.424696.b,INRGREF
grid.424699.4,HITS
grid.424700.5,INSA
grid.424702.7,EURNEX
grid.424705.0,HTW
grid.424712.6,FCRi
grid.424715.1,HITT
grid.424716.2,CRESA
grid.424718.c,DGfH
grid.424721.6,ETUC
grid.424722.5,ATC
grid.424727.0,IBER
grid.424730.6,IC3
grid.424731.7,HBL
grid.424733.5,IQS
grid.424734.2,ICRA
grid.424736.0,IBEC
grid.424737.1,KMI
grid.424737.1,IRM
grid.424738.e,EN
grid.424741.0,FHO
grid.424742.3,IREC
grid.424743.2,ISSeP
grid.424745.4,ATL
grid.424745.4,MSR
grid.424746.7,EFB
grid.424751.1,VGGM
grid.424753.3,ISEN
grid.424754.4,EPPO
grid.424756.6,EURATEX
grid.424757.7,EAS
grid.424759.9,EAAP
grid.424763.0,GRET
grid.424766.5,HyRaMP
grid.424766.5,HyER
grid.424771.3,UEAPME
grid.424772.0,EUBIA
grid.424776.4,EBN
grid.424777.5,EICT
grid.424778.a,ECNC
grid.424779.b,CENER
grid.424782.f,MEDINA
grid.424784.9,CECIMO
grid.424786.b,CESGA
grid.424787.a,IFTH
grid.424789.4,IER
grid.424790.c,CIUDEN
grid.424791.d,IHS
grid.424792.e,CTIC
grid.424793.f,ECMAR
grid.424794.8,FEDEA
grid.424795.9,IBA
grid.424798.4,FECYT
grid.424799.5,IBMER
grid.424802.8,IChPW
grid.424803.9,ICC
grid.424804.e,CEMITEC
grid.424805.f,IOER
grid.424806.c,ECSI
grid.424811.a,EENA
grid.424814.f,EUFIC
grid.424815.e,IBM
grid.424819.2,EFGCP
grid.424820.8,ICON
grid.424821.9,EFFAB
grid.424822.a,EGF
grid.424823.b,IHEP
grid.424824.c,IMO
grid.424825.d,ITMA
grid.424826.e,CREST
grid.424831.8,IIAP NAS RA
grid.424831.8,IIAP
grid.424834.d,FUNDECYT
grid.424837.e,INSEAD
grid.424838.1,EIA
grid.424841.f,FFIS
grid.424843.d,VA
grid.424844.a,E-MRS
grid.424845.b,CIDAUT
grid.424847.9,CTAG
grid.424848.6,MTA EK
grid.424851.e,ILSP
grid.424855.a,ENoLL
grid.424856.9,ILTPE
grid.424858.7,EOS
grid.424859.6,IPP
grid.424860.c,EPIA
grid.424862.e,EPS
grid.424864.8,CCC
grid.424867.b,IFEU
grid.424870.d,EUPC
grid.424871.c,SWOV
grid.424872.f,EREC
grid.424873.e,FIRA
grid.424874.9,IHP
grid.424876.b,EURICE
grid.424878.5,ERCIM
grid.424879.4,IZA
grid.424880.2,IIMC
grid.424881.3,FZU
grid.424882.0,ERS
grid.424883.1,KTI
grid.424886.4,IWE
grid.424888.a,IAE
grid.424890.3,ESP
grid.424894.7,ESHA
grid.424900.b,GSL
grid.424905.e,IA-PAN
grid.424907.c,ESO
grid.424914.e,ETD
grid.424918.2,IBS
grid.424919.3,ETW
grid.424922.b,GCF
grid.424924.d,ERF
grid.424925.c,EUSC
grid.424926.f,RM
grid.424928.1,ICSC PAS
grid.424928.1,ICSC
grid.424929.0,EU-VRi
grid.424930.8,ICP
grid.424931.9,ICPF ASCR
grid.424931.9,ICPF
grid.424936.e,ICT
grid.424942.d,KMM-VIN
grid.424945.a,MTA ÖBKI
grid.424947.8,EWEA
grid.424949.6,IEHAS
grid.424950.e,INE PAN
grid.424954.a,ElÚ SAV
grid.424954.a,IEE SAS
grid.424955.b,ITSAK
grid.424964.9,GPI RAS
grid.424972.e,MES
grid.424975.9,IGSNRR
grid.424978.4,GAIA
grid.424979.5,IGF PAN
grid.424981.2,IBW PAN
grid.424985.6,ICRI
grid.424988.b,IICT
grid.424990.2,UTIA
grid.424991.3,ELDA
grid.424992.0,ICS
grid.424995.7,ESV
grid.424996.4,ÚKE SAV
grid.424996.4,ILE SAS
grid.424997.5,IDC
grid.424999.b,IMC
grid.425005.6,IMMSP NASU
grid.425006.5,IABG
grid.425010.2,IMPAN
grid.425011.3,IMI
grid.425015.7,IMECH
grid.425017.5,GRENA
grid.425018.a,NIGGG
grid.425022.3,IMMG
grid.425025.4,IMSETHC-BAS
grid.425026.7,IMIM
grid.425028.9,IMT
grid.425033.3,IMGW-PIB
grid.425037.7,IMT RAS
grid.425038.8,IMB
grid.425040.7,GWS
grid.425041.6,IFM PAN
grid.425042.5,ION
grid.425043.4,GAF
grid.425044.3,GFE
grid.425046.1,AMO
grid.425049.e,IMN
grid.425050.6,INRNE
grid.425051.7,INR
grid.425053.5,GESIS
grid.425054.2,IO PAN
grid.425057.1,Isdefe
grid.425058.e,BRSU
grid.425060.5,IOCCP
grid.425061.4,FHV
grid.425062.7,EIG
grid.425062.7,GIE
grid.425075.1,GISIG
grid.425076.2,FÁS
grid.425077.3,FAST
grid.425078.c,IFPAN
grid.425081.a,IPM RAS
grid.425082.9,IOP
grid.425084.f,IPB
grid.425086.d,IGR PAN
grid.425086.d,IPG PAS
grid.425087.c,IPP
grid.425092.8,IPM
grid.425093.9,IPS
grid.425095.f,ISK
grid.425097.d,DETEC
grid.425100.2,UBA
grid.425101.3,IPiN
grid.425103.1,IPMS NASU
grid.425103.1,IPMS
grid.425105.7,IS
grid.425106.4,BFG
grid.425108.a,BMVI
grid.425108.a,BMVBS
grid.425110.3,UJF
grid.425110.3,NPI
grid.425112.1,ITB
grid.425113.0,ITME
grid.425114.7,ÚFE
grid.425114.7,IPE
grid.425115.6,ITS
grid.425116.5,LenNIIRG
grid.425117.4,IUNG
grid.425119.a,BELSPO
grid.425121.1,BFW
grid.425122.2,IWC
grid.425122.2,IHPP
grid.425123.3,IPE
grid.425124.4,INSULA
grid.425125.5,ISSK
grid.425127.7,MTATKSZI
grid.425129.9,ISSP
grid.425138.9,IZ SAS
grid.425140.6,IRF
grid.425144.2,AIACR
grid.425144.2,FIA
grid.425145.3,FEAP
grid.425154.3,IRESA
grid.425156.1,INBI RAS
grid.425162.6,IFAPA
grid.425163.7,IAT
grid.425165.1,ICCM
grid.425171.4,ITSMA
grid.425174.1,UASUA
grid.425175.0,IDEI
grid.425178.d,ICB
grid.425180.a,ICTE
grid.425181.b,IOGS
grid.425186.c,ICUB
grid.425189.3,IDATE
grid.425192.9,IMPIVA
grid.425192.9,IVACE
grid.425194.f,ICARDA
grid.425195.e,ICGEB
grid.425196.d,ICGEB
grid.425198.3,CIEM
grid.425198.3,ICES
grid.425199.2,IRAD
grid.425200.1,IAMO
grid.425203.2,IMEA
grid.425204.5,IGN
grid.425205.4,IIED
grid.425206.7,IRCAM
grid.425207.6,UNESCO
grid.425208.9,IEPT RAS
grid.425209.8,AEMET
grid.425210.0,IITA
grid.425211.1,ILSI
grid.425212.2,CIRCE
grid.425216.6,IMC
grid.425217.7,INCAR
grid.425218.8,IMC
grid.425219.9,IPGRI
grid.425220.3,IPQ
grid.425222.1,l’IFM
grid.425226.5,ITACyL
grid.425227.4,ITC
grid.425230.2,ITI
grid.425233.1,ITER
grid.425237.5,LIC
grid.425239.b,IVIE
grid.425244.1,PRIO
grid.425248.d,IFAD
grid.425252.6,ICPE
grid.425253.7,ITERG
grid.425258.c,IHÉS
grid.425261.6,IRA
grid.425264.3,IFA
grid.425271.7,ICI
grid.425274.2,ICM
grid.425276.0,INCAS
grid.425278.e,IPLA
grid.425282.b,INL
grid.425284.d,IDDRA
grid.425286.f,IBL
grid.425288.1,LRA
grid.425289.0,ETSI
grid.425290.8,IChF
grid.425290.8,IPC PAS
grid.425290.8,IChF PAN
grid.425291.9,LŽŪEMTI
grid.425291.9,LAEI
grid.425294.c,IM
grid.425295.d,IRC
grid.425296.e,IGIK
grid.425299.1,ILiM
grid.425301.1,IMP PAN
grid.425302.2,LNEG
grid.425303.3,IRU
grid.425306.6,IFV
grid.425308.8,IPI PAN
grid.425308.8,ICS PAS
grid.425311.0,IFN
grid.425331.2,IWM
grid.425335.6,IMS
grid.425339.a,ISF
grid.425340.4,IÖW
grid.425342.6,SSC
grid.425345.1,NIA
grid.425351.4,IREPA
grid.425352.7,ISIG
grid.425353.6,PWSZ
