grid_id,type
grid.424977.b,Company
grid.424978.4,Other
grid.424979.5,Facility
grid.424980.3,Company
grid.424981.2,Facility
grid.424982.1,Company
grid.424983.0,Company
grid.424984.7,Company
grid.424985.6,Facility
grid.424986.5,Company
grid.424987.4,Company
grid.424988.b,Facility
grid.424989.a,Company
grid.424990.2,Facility
grid.424991.3,Other
grid.424992.0,Company
grid.424993.1,Facility
grid.424994.6,Company
grid.424995.7,Education
grid.424996.4,Facility
grid.424997.5,Company
grid.424998.a,Company
grid.424999.b,Facility
grid.425000.3,Company
grid.425001.2,Company
grid.425002.1,Company
grid.425003.0,Facility
grid.425004.7,Company
grid.425005.6,Facility
grid.425006.5,Company
grid.425007.4,Government
grid.425008.b,Government
grid.425009.a,Company
grid.425010.2,Facility
grid.425011.3,Facility
grid.425012.0,Facility
grid.425013.1,Company
grid.425014.6,Facility
grid.425015.7,Facility
grid.425016.4,Company
grid.425017.5,Other
grid.425018.a,Facility
grid.425019.b,Company
grid.425020.1,Company
grid.425021.0,Company
grid.425022.3,Company
grid.425023.2,Company
grid.425024.5,Company
grid.425025.4,Facility
grid.425026.7,Facility
grid.425027.6,Company
grid.425028.9,Facility
grid.425029.8,Company
grid.425030.0,Company
grid.425031.1,Company
grid.425032.2,Company
grid.425033.3,Facility
grid.425034.4,Facility
grid.425035.5,Company
grid.425036.6,Company
grid.425037.7,Facility
grid.425038.8,Facility
grid.425040.7,Other
grid.425041.6,Facility
grid.425042.5,Nonprofit
grid.425043.4,Company
grid.425044.3,Other
grid.425045.2,Company
grid.425046.1,Company
grid.425047.0,Company
grid.425049.e,Facility
grid.425050.6,Facility
grid.425051.7,Facility
grid.425052.4,Facility
grid.425053.5,Facility
grid.425054.2,Facility
grid.425055.3,Company
grid.425056.0,Company
grid.425057.1,Company
grid.425058.e,Education
grid.425059.f,Company
grid.425060.5,Facility
grid.425061.4,Education
grid.425062.7,Other
grid.425063.6,Facility
grid.425064.1,Education
grid.425065.0,Company
grid.425066.3,Company
grid.425067.2,Company
grid.425068.d,Company
grid.425069.c,Other
grid.425070.4,Company
grid.425071.5,Company
grid.425072.6,Facility
grid.425073.7,Facility
grid.425074.0,Company
grid.425075.1,Other
grid.425076.2,Government
grid.425077.3,Nonprofit
grid.425078.c,Facility
grid.425079.d,Company
grid.425080.b,Company
grid.425081.a,Facility
grid.425082.9,Facility
grid.425083.8,Company
grid.425084.f,Facility
grid.425085.e,Company
grid.425086.d,Facility
grid.425087.c,Facility
grid.425088.3,Company
grid.425089.2,Company
grid.425090.a,Company
grid.425091.b,Company
grid.425092.8,Facility
grid.425093.9,Facility
grid.425094.e,Company
grid.425095.f,Facility
grid.425096.c,Company
grid.425097.d,Government
grid.425098.2,Company
grid.425099.3,Company
grid.425100.2,Government
grid.425101.3,Facility
grid.425103.1,Facility
grid.425104.6,Company
grid.425105.7,Facility
grid.425106.4,Government
grid.425107.5,Other
grid.425108.a,Government
grid.425109.b,Company
grid.425110.3,Facility
grid.425111.2,Company
grid.425112.1,Facility
grid.425113.0,Facility
grid.425114.7,Facility
grid.425115.6,Facility
grid.425116.5,Facility
grid.425117.4,Facility
grid.425118.b,Facility
grid.425119.a,Government
grid.425120.0,Company
grid.425121.1,Facility
grid.425122.2,Facility
grid.425123.3,Facility
grid.425124.4,Nonprofit
grid.425125.5,Facility
grid.425126.6,Company
grid.425127.7,Facility
grid.425128.8,Facility
grid.425129.9,Facility
grid.425130.1,Company
grid.425131.0,Company
grid.425132.3,Company
grid.425133.2,Company
grid.425135.4,Company
grid.425136.7,Company
grid.425138.9,Facility
grid.425139.8,Company
grid.425140.6,Education
grid.425141.7,Healthcare
grid.425142.4,Company
grid.425143.5,Company
grid.425144.2,Other
grid.425145.3,Other
grid.425146.0,Company
grid.425147.1,Company
grid.425148.e,Company
grid.425149.f,Nonprofit
grid.425150.7,Company
grid.425151.6,Company
grid.425152.5,Company
grid.425153.4,Company
grid.425154.3,Facility
grid.425155.2,Company
grid.425156.1,Facility
grid.425157.0,Company
grid.425158.f,Company
grid.425159.e,Company
grid.425160.4,Company
grid.425161.5,Company
grid.425162.6,Facility
grid.425163.7,Nonprofit
grid.425164.0,Company
grid.425165.1,Other
grid.425166.2,Company
grid.425167.3,Company
grid.425168.c,Company
grid.425169.d,Company
grid.425170.5,Company
grid.425171.4,Nonprofit
grid.425172.7,Company
grid.425174.1,Education
grid.425175.0,Facility
grid.425176.3,Company
grid.425178.d,Facility
grid.425179.c,Company
grid.425180.a,Other
grid.425181.b,Education
grid.425182.8,Company
grid.425183.9,Nonprofit
grid.425184.e,Company
grid.425185.f,Company
grid.425186.c,Other
grid.425187.d,Company
grid.425188.2,Company
grid.425189.3,Other
grid.425190.b,Nonprofit
grid.425191.a,Company
grid.425192.9,Government
grid.425193.8,Nonprofit
grid.425194.f,Facility
grid.425195.e,Facility
grid.425196.d,Nonprofit
grid.425197.c,Company
grid.425198.3,Other
grid.425199.2,Facility
grid.425200.1,Facility
grid.425201.0,Company
grid.425202.3,Facility
grid.425203.2,Facility
grid.425204.5,Other
grid.425205.4,Nonprofit
grid.425206.7,Education
grid.425207.6,Government
grid.425208.9,Facility
grid.425209.8,Other
grid.425210.0,Other
grid.425211.1,Nonprofit
grid.425212.2,Facility
grid.425213.3,Healthcare
grid.425214.4,Healthcare
grid.425216.6,Nonprofit
grid.425217.7,Facility
grid.425218.8,Company
grid.425219.9,Nonprofit
grid.425220.3,Government
grid.425221.2,Government
grid.425222.1,Education
grid.425223.0,Company
grid.425224.7,Other
grid.425225.6,Nonprofit
grid.425226.5,Other
grid.425227.4,Company
grid.425228.b,Company
grid.425229.a,Other
grid.425230.2,Nonprofit
grid.425231.3,Company
grid.425232.0,Company
grid.425233.1,Facility
grid.425234.6,Company
grid.425235.7,Company
grid.425236.4,Company
grid.425237.5,Nonprofit
grid.425238.a,Company
grid.425239.b,Facility
grid.425240.5,Government
grid.425241.4,Government
grid.425242.7,Company
grid.425243.6,Company
grid.425244.1,Other
grid.425245.0,Company
grid.425246.3,Facility
grid.425247.2,Company
grid.425248.d,Company
grid.425249.c,Archive
grid.425250.4,Company
grid.425251.5,Company
grid.425252.6,Other
grid.425253.7,Facility
grid.425254.0,Other
grid.425255.1,Company
grid.425256.2,Company
grid.425257.3,Company
grid.425258.c,Facility
grid.425259.d,Company
grid.425260.7,Company
grid.425261.6,Facility
grid.425262.5,Company
grid.425263.4,Company
grid.425264.3,Government
grid.425265.2,Company
grid.425266.1,Government
grid.425267.0,Company
grid.425268.f,Facility
grid.425269.e,Company
grid.425270.6,Company
grid.425271.7,Facility
grid.425272.4,Company
grid.425273.5,Company
grid.425274.2,Facility
grid.425275.3,Company
grid.425276.0,Facility
grid.425277.1,Company
grid.425278.e,Company
grid.425279.f,Company
grid.425280.9,Company
grid.425281.8,Company
grid.425282.b,Education
grid.425283.a,Nonprofit
grid.425284.d,Facility
grid.425285.c,Company
grid.425286.f,Facility
grid.425287.e,Company
grid.425288.1,Other
grid.425289.0,Nonprofit
grid.425290.8,Facility
grid.425291.9,Facility
grid.425293.b,Company
grid.425294.c,Facility
grid.425295.d,Government
grid.425296.e,Facility
grid.425297.f,Company
grid.425298.0,Other
grid.425299.1,Facility
grid.425300.0,Company
grid.425301.1,Facility
grid.425302.2,Facility
grid.425303.3,Other
grid.425304.4,Government
grid.425305.5,Government
grid.425306.6,Facility
grid.425307.7,Company
grid.425308.8,Facility
grid.425309.9,Company
grid.425310.1,Company
grid.425311.0,Other
grid.425312.3,Company
grid.425313.2,Company
grid.425314.5,Company
grid.425315.4,Company
grid.425316.7,Company
grid.425317.6,Company
grid.425318.9,Company
grid.425319.8,Company
grid.425320.2,Facility
grid.425321.3,Company
grid.425323.1,Company
grid.425324.6,Company
grid.425325.7,Company
grid.425326.4,Other
grid.425327.5,Company
grid.425328.a,Company
grid.425329.b,Company
grid.425330.3,Facility
grid.425331.2,Education
grid.425332.1,Company
grid.425333.0,Company
grid.425334.7,Company
grid.425335.6,Nonprofit
grid.425336.5,Company
grid.425337.4,Archive
grid.425338.b,Company
grid.425339.a,Nonprofit
grid.425340.4,Nonprofit
grid.425341.5,Company
grid.425342.6,Government
grid.425344.0,Archive
grid.425345.1,Nonprofit
grid.425346.2,Company
grid.425347.3,Company
grid.425348.c,Company
grid.425349.d,Company
grid.425350.5,Company
grid.425351.4,Facility
grid.425352.7,Facility
grid.425353.6,Education
grid.425355.0,Facility
grid.425356.3,Archive
grid.425357.2,Archive
grid.425358.d,Facility
grid.425359.c,Other
grid.425360.6,Company
grid.425361.7,Company
grid.425362.4,Company
grid.425363.5,Company
grid.425364.2,Company
grid.425365.3,Company
grid.425366.0,Company
grid.425367.1,Archive
grid.425368.e,Company
grid.425369.f,Facility
grid.425370.7,Company
grid.425371.6,Company
grid.425372.5,Archive
grid.425373.4,Other
grid.425374.3,Facility
grid.425375.2,Archive
grid.425376.1,Nonprofit
grid.425377.0,Company
grid.425378.f,Facility
grid.425379.e,Nonprofit
grid.425380.8,Healthcare
grid.425381.9,Facility
grid.425382.a,Company
grid.425383.b,Company
grid.425384.c,Company
grid.425385.d,Facility
grid.425386.e,Facility
grid.425387.f,Archive
grid.425388.0,Nonprofit
grid.425389.1,Other
grid.425390.9,Company
grid.425391.8,Facility
grid.425392.b,Company
grid.425393.a,Company
grid.425394.d,Facility
grid.425396.f,Facility
grid.425397.e,Education
grid.425398.1,Company
grid.425399.0,Company
grid.425400.7,Company
grid.425401.6,Archive
grid.425402.5,Facility
grid.425403.4,Other
grid.425404.3,Government
grid.425405.2,Company
grid.425406.1,Company
grid.425407.0,Healthcare
grid.425408.f,Company
grid.425409.e,Company
grid.425410.6,Company
grid.425411.7,Archive
grid.425412.4,Education
grid.425413.5,Facility
grid.425414.2,Company
grid.425415.3,Facility
grid.425416.0,Facility
grid.425418.e,Other
grid.425419.f,Company
grid.425420.5,Government
grid.425421.4,Company
grid.425422.7,Government
grid.425423.6,Company
grid.425424.1,Nonprofit
grid.425425.0,Facility
grid.425426.3,Company
grid.425427.2,Government
grid.425428.d,Other
grid.425429.c,Company
grid.425430.4,Nonprofit
grid.425431.5,Company
grid.425432.6,Government
grid.425433.7,Archive
grid.425434.0,Company
grid.425435.1,Government
grid.425436.2,Company
grid.425437.3,Company
grid.425438.c,Company
grid.425439.d,Company
grid.425440.3,Company
grid.425441.2,Company
grid.425442.1,Company
grid.425443.0,Facility
grid.425444.7,Facility
grid.425445.6,Company
grid.425446.5,Company
grid.425447.4,Nonprofit
grid.425448.b,Company
grid.425449.a,Company
grid.425450.2,Company
grid.425451.3,Company
grid.425452.0,Nonprofit
grid.425453.1,Government
grid.425454.6,Company
grid.425455.7,Government
grid.425456.4,Company
grid.425457.5,Company
grid.425458.a,Company
grid.425459.b,Company
grid.425460.1,Company
grid.425461.0,Company
grid.425462.3,Facility
grid.425464.5,Facility
grid.425465.4,Company
grid.425466.7,Company
grid.425467.6,Government
grid.425468.9,Company
grid.425469.8,Company
grid.425470.0,Company
grid.425472.2,Facility
grid.425473.3,Company
grid.425474.4,Company
grid.425475.5,Company
grid.425476.6,Company
grid.425477.7,Facility
grid.425478.8,Other
grid.425479.9,Company
grid.425480.f,Company
grid.425481.e,Government
grid.425483.c,Company
grid.425484.b,Facility
grid.425485.a,Facility
grid.425486.9,Company
grid.425488.7,Company
grid.425489.6,Company
grid.425490.e,Company
grid.425491.f,Company
grid.425492.c,Other
grid.425493.d,Facility
grid.425494.a,Company
grid.425495.b,Company
grid.425496.8,Company
grid.425497.9,Company
grid.425498.6,Company
grid.425499.7,Company
grid.425500.6,Company
grid.425501.7,Company
grid.425502.4,Company
grid.425504.2,Company
grid.425505.3,Archive
grid.425506.0,Facility
grid.425507.1,Company
grid.425508.e,Facility
grid.425509.f,Company
grid.425510.7,Nonprofit
grid.425511.6,Company
grid.425512.5,Nonprofit
grid.425513.4,Company
grid.425514.3,Archive
grid.425515.2,Company
grid.425516.1,Other
grid.425517.0,Other
grid.425518.f,Archive
grid.425519.e,Company
grid.425520.4,Government
grid.425521.5,Company
grid.425522.6,Company
grid.425523.7,Company
grid.425524.0,Company
grid.425525.1,Company
grid.425526.2,Company
grid.425527.3,Company
grid.425528.c,Company
grid.425529.d,Company
grid.425530.5,Company
grid.425531.4,Company
grid.425532.7,Company
grid.425533.6,Other
grid.425534.1,Nonprofit
grid.425535.0,Company
grid.425536.3,Company
grid.425537.2,Government
grid.425538.d,Company
grid.425539.c,Other
grid.425540.2,Facility
grid.425541.3,Facility
grid.425542.0,Other
grid.425544.6,Company
grid.425545.7,Company
grid.425546.4,Company
grid.425547.5,Company
grid.425548.a,Company
grid.425549.b,Company
grid.425550.3,Government
grid.425551.2,Company
grid.425552.1,Government
grid.425553.0,Company
grid.425554.7,Government
grid.425555.6,Company
grid.425556.5,Other
grid.425557.4,Company
grid.425558.b,Company
grid.425559.a,Company
grid.425560.0,Company
grid.425561.1,Company
grid.425562.2,Facility
grid.425563.3,Company
grid.425564.4,Government
grid.425565.5,Company
grid.425566.6,Archive
grid.425567.7,Company
grid.425568.8,Company
grid.425569.9,Company
grid.425570.1,Company
grid.425571.0,Company
grid.425572.3,Company
grid.425574.5,Company
grid.425575.4,Education
grid.425576.7,Company
grid.425577.6,Company
grid.425578.9,Facility
grid.425579.8,Facility
grid.425580.e,Company
grid.425581.f,Company
grid.425582.c,Company
grid.425583.d,Nonprofit
grid.425584.a,Nonprofit
grid.425585.b,Archive
grid.425586.8,Facility
grid.425587.9,Company
grid.425588.6,Company
grid.425589.7,Company
grid.425590.f,Other
grid.425591.e,Archive
grid.425592.d,Company
grid.425593.c,Company
grid.425594.b,Other
grid.425595.a,Government
grid.425596.9,Company
grid.425597.8,Company
grid.425598.7,Facility
grid.425599.6,Other
grid.425600.5,Company
grid.425601.4,Company
grid.425602.7,Company
grid.425603.6,Company
grid.425604.1,Other
grid.425605.0,Company
grid.425606.3,Company
grid.425608.d,Company
grid.425609.c,Company
grid.425610.4,Company
grid.425611.5,Company
grid.425612.6,Company
grid.425613.7,Company
grid.425614.0,Facility
grid.425615.1,Facility
grid.425616.2,Company
grid.425617.3,Company
grid.425618.c,Facility
grid.425619.d,Company
grid.425620.7,Company
grid.425621.6,Company
grid.425622.5,Company
grid.425623.4,Facility
grid.425624.3,Nonprofit
grid.425625.2,Facility
grid.425626.1,Company
grid.425627.0,Company
grid.425628.f,Education
grid.425629.e,Company
grid.425630.6,Company
grid.425631.7,Archive
grid.425633.5,Facility
grid.425634.2,Government
grid.425635.3,Other
grid.425636.0,Facility
grid.425637.1,Company
grid.425638.e,Company
grid.425639.f,Company
grid.425640.1,Company
grid.425641.0,Archive
grid.425642.3,Company
grid.425643.2,Company
grid.425644.5,Company
grid.425645.4,Company
grid.425646.7,Company
grid.425647.6,Company
grid.425648.9,Company
grid.425649.8,Facility
grid.425650.0,Company
grid.425651.1,Company
grid.425652.2,Company
grid.425653.3,Government
grid.425654.4,Company
grid.425655.5,Company
grid.425656.6,Company
grid.425657.7,Facility
grid.425658.8,Company
grid.425659.9,Company
grid.425660.3,Company
grid.425661.2,Company
grid.425662.1,Facility
grid.425663.0,Company
grid.425666.5,Company
grid.425667.4,Company
grid.425668.b,Company
grid.425669.a,Company
grid.425670.2,Healthcare
grid.425671.3,Company
grid.425672.0,Other
grid.425673.1,Company
grid.425674.6,Company
grid.425675.7,Company
grid.425676.4,Company
grid.425677.5,Company
grid.425678.a,Company
grid.425679.b,Facility
grid.425680.d,Company
grid.425681.c,Company
grid.425682.f,Company
grid.425683.e,Other
grid.425684.9,Facility
grid.425685.8,Facility
grid.425687.a,Company
grid.425688.5,Company
grid.425689.4,Company
grid.425690.c,Company
grid.425691.d,Company
grid.425692.e,Company
grid.425693.f,Other
grid.425694.8,Company
grid.425695.9,Company
grid.425696.a,Other
grid.425697.b,Archive
grid.425698.4,Company
grid.425699.5,Nonprofit
grid.425700.4,Facility
grid.425701.5,Nonprofit
grid.425702.6,Other
grid.425703.7,Company
grid.425704.0,Other
grid.425705.1,Government
grid.425706.2,Other
grid.425707.3,Government
grid.425708.c,Government
grid.425709.d,Government
grid.425710.5,Company
grid.425711.4,Government
grid.425712.7,Company
grid.425713.6,Government
grid.425714.1,Company
grid.425715.0,Government
grid.425717.2,Company
grid.425718.d,Government
grid.425719.c,Government
grid.425720.6,Facility
grid.425721.7,Company
grid.425722.4,Facility
grid.425723.5,Government
grid.425724.2,Company
grid.425727.1,Government
grid.425728.e,Government
grid.425729.f,Government
grid.425730.7,Government
grid.425731.6,Government
grid.425732.5,Government
grid.425733.4,Facility
grid.425734.3,Company
grid.425735.2,Government
grid.425736.1,Government
grid.425737.0,Company
grid.425738.f,Company
grid.425739.e,Company
grid.425740.0,Company
grid.425741.1,Company
grid.425742.2,Other
grid.425743.3,Company
grid.425744.4,Government
grid.425745.5,Company
grid.425746.6,Government
grid.425747.7,Government
grid.425748.8,Company
grid.425749.9,Government
grid.425750.1,Facility
grid.425751.0,Company
grid.425752.3,Company
grid.425753.2,Company
grid.425754.5,Government
grid.425755.4,Government
grid.425756.7,Company
grid.425757.6,Facility
grid.425758.9,Company
grid.425759.8,Facility
grid.425760.2,Nonprofit
grid.425761.3,Government
grid.425762.0,Company
grid.425763.1,Government
grid.425764.6,Company
grid.425765.7,Facility
grid.425766.4,Company
grid.425767.5,Government
grid.425768.a,Government
grid.425769.b,Company
grid.425770.3,Company
grid.425771.2,Facility
grid.425772.1,Company
grid.425773.0,Company
grid.425774.7,Company
grid.425775.6,Company
grid.425776.5,Company
grid.425777.4,Company
grid.425778.b,Government
grid.425779.a,Government
grid.425780.c,Company
grid.425781.d,Company
grid.425782.e,Government
grid.425783.f,Company
grid.425784.8,Facility
grid.425785.9,Nonprofit
grid.425786.a,Government
grid.425787.b,Government
grid.425788.4,Government
grid.425789.5,Government
grid.425790.d,Government
grid.425791.c,Government
grid.425792.f,Company
grid.425793.e,Government
grid.425794.9,Company
grid.425795.8,Company
grid.425796.b,Company
grid.425797.a,Company
grid.425798.5,Government
grid.425799.4,Company
grid.425800.b,Company
grid.425801.a,Company
grid.425802.9,Government
grid.425803.8,Company
grid.425804.f,Company
grid.425805.e,Company
